(1905, 7952, 8177)
(1905, 4572, 4953)
(1905, 2540, 3175)
(1906, 908208, 908210)
(1907, 1818324, 1818325)
(1908, 910115, 910117)
(1908, 455056, 455060)
(1908, 303369, 303375)
(1908, 227525, 227533)
(1908, 151680, 151692)
(1908, 101115, 101133)
(1908, 75831, 75855)
(1908, 50544, 50580)
(1908, 33681, 33735)
(1908, 25245, 25317)
(1908, 17119, 17225)
(1908, 16800, 16908)
(1908, 11155, 11317)
(1908, 8480, 8692)
(1908, 8319, 8535)
(1908, 5565, 5883)
(1908, 5456, 5780)
(1908, 4081, 4505)
(1908, 2544, 3180)
(1908, 2485, 3133)
(1909, 1822140, 1822141)
(1909, 79212, 79235)
(1909, 21912, 21995)
(1909, 3180, 3709)
(1910, 912024, 912026)
(1910, 182400, 182410)
(1910, 36456, 36506)
(1910, 4584, 4966)
(1911, 1825960, 1825961)
(1911, 608652, 608655)
(1911, 260848, 260855)
(1911, 202880, 202889)
(1911, 140452, 140465)
(1911, 86940, 86961)
(1911, 46800, 46839)
(1911, 37240, 37289)
(1911, 28952, 29015)
(1911, 20020, 20111)
(1911, 15548, 15665)
(1911, 12348, 12495)
(1911, 10720, 10889)
(1911, 6552, 6825)
(1911, 5152, 5495)
(1911, 3920, 4361)
(1911, 3348, 3855)
(1911, 2548, 3185)
(1912, 913935, 913937)
(1912, 456966, 456970)
(1912, 228480, 228488)
(1912, 114234, 114250)
(1912, 57105, 57137)
(1912, 3585, 4063)
(1913, 1829784, 1829785)
(1914, 915848, 915850)
(1914, 305280, 305286)
(1914, 101752, 101770)
(1914, 83248, 83270)
(1914, 31552, 31610)
(1914, 27720, 27786)
(1914, 10440, 10614)
(1914, 9152, 9350)
(1914, 7448, 7690)
(1914, 3248, 3770)
(1914, 2552, 3190)
(1914, 2160, 2886)
(1915, 1833612, 1833613)
(1915, 366720, 366725)
(1915, 73332, 73357)
(1915, 4596, 4979)
(1916, 917763, 917765)
(1916, 458880, 458884)
(1916, 229437, 229445)
(1917, 1837444, 1837445)
(1917, 612480, 612483)
(1917, 204156, 204165)
(1917, 68040, 68067)
(1917, 25844, 25915)
(1917, 22644, 22725)
(1917, 8520, 8733)
(1917, 7440, 7683)
(1917, 2556, 3195)
(1917, 2156, 2885)
(1918, 919680, 919682)
(1918, 131376, 131390)
(1918, 18720, 18818)
(1918, 6576, 6850)
(1919, 1841280, 1841281)
(1919, 96900, 96919)
(1919, 18180, 18281)
(1919, 4920, 5281)
(1920, 921599, 921601)
(1920, 460798, 460802)
(1920, 307197, 307203)
(1920, 230396, 230404)
(1920, 184315, 184325)
(1920, 153594, 153606)
(1920, 115192, 115208)
(1920, 102391, 102409)
(1920, 92150, 92170)
(1920, 76788, 76812)
(1920, 61425, 61455)
(1920, 57584, 57616)
(1920, 51182, 51218)
(1920, 46060, 46100)
(1920, 38376, 38424)
(1920, 36839, 36889)
(1920, 30690, 30750)
(1920, 28768, 28832)
(1920, 25564, 25636)
(1920, 23000, 23080)
(1920, 20435, 20525)
(1920, 19152, 19248)
(1920, 18382, 18482)
(1920, 15300, 15420)
(1920, 14336, 14464)
(1920, 12728, 12872)
(1920, 12213, 12363)
(1920, 11440, 11600)
(1920, 10150, 10330)
(1920, 9504, 9696)
(1920, 9116, 9316)
(1920, 7560, 7800)
(1920, 7072, 7328)
(1920, 6256, 6544)
(1920, 5994, 6294)
(1920, 5600, 5920)
(1920, 4940, 5300)
(1920, 4608, 4992)
(1920, 4408, 4808)
(1920, 3871, 4321)
(1920, 3600, 4080)
(1920, 3344, 3856)
(1920, 2912, 3488)
(1920, 2772, 3372)
(1920, 2560, 3200)
(1920, 2200, 2920)
(1920, 2016, 2784)
(1921, 1845120, 1845121)
(1921, 108528, 108545)
(1921, 16272, 16385)
(1921, 6240, 6529)
(1922, 923520, 923522)
(1922, 29760, 29822)
(1923, 1848964, 1848965)
(1923, 616320, 616323)
(1923, 205436, 205445)
(1923, 2564, 3205)
(1924, 925443, 925445)
(1924, 462720, 462724)
(1924, 231357, 231365)
(1924, 71175, 71201)
(1924, 35568, 35620)
(1924, 24975, 25049)
(1924, 17745, 17849)
(1924, 12432, 12580)
(1924, 6105, 6401)
(1924, 5307, 5645)
(1924, 2400, 3076)
(1925, 1852812, 1852813)
(1925, 370560, 370565)
(1925, 264684, 264691)
(1925, 168432, 168443)
(1925, 74100, 74125)
(1925, 52920, 52955)
(1925, 37788, 37837)
(1925, 33660, 33715)
(1925, 24024, 24101)
(1925, 15252, 15373)
(1925, 14760, 14885)
(1925, 10500, 10675)
(1925, 7440, 7685)
(1925, 6600, 6875)
(1925, 4620, 5005)
(1925, 3168, 3707)
(1925, 2760, 3365)
(1925, 2652, 3277)
(1926, 927368, 927370)
(1926, 309120, 309126)
(1926, 103032, 103050)
(1926, 34320, 34374)
(1926, 11368, 11530)
(1926, 8560, 8774)
(1926, 2568, 3210)
(1927, 1856664, 1856665)
(1927, 45264, 45305)
(1927, 39480, 39527)
(1928, 929295, 929297)
(1928, 464646, 464650)
(1928, 232320, 232328)
(1928, 116154, 116170)
(1928, 58065, 58097)
(1928, 3615, 4097)
(1929, 1860520, 1860521)
(1929, 620172, 620175)
(1929, 206720, 206729)
(1929, 2572, 3215)
(1930, 931224, 931226)
(1930, 186240, 186250)
(1930, 37224, 37274)
(1930, 4632, 5018)
(1931, 1864380, 1864381)
(1932, 933155, 933157)
(1932, 466576, 466580)
(1932, 311049, 311055)
(1932, 233285, 233293)
(1932, 155520, 155532)
(1932, 133301, 133315)
(1932, 103675, 103693)
(1932, 77751, 77775)
(1932, 66640, 66668)
(1932, 51824, 51860)
(1932, 44415, 44457)
(1932, 40549, 40595)
(1932, 33299, 33355)
(1932, 25885, 25957)
(1932, 22176, 22260)
(1932, 20240, 20332)
(1932, 18995, 19093)
(1932, 14749, 14875)
(1932, 13455, 13593)
(1932, 11025, 11193)
(1932, 10051, 10235)
(1932, 9424, 9620)
(1932, 7280, 7532)
(1932, 6624, 6900)
(1932, 6201, 6495)
(1932, 5635, 5957)
(1932, 4565, 4957)
(1932, 4301, 4715)
(1932, 3451, 3955)
(1932, 3105, 3657)
(1932, 2880, 3468)
(1932, 2576, 3220)
(1933, 1868244, 1868245)
(1934, 935088, 935090)
(1935, 1872112, 1872113)
(1935, 624036, 624039)
(1935, 374420, 374425)
(1935, 208008, 208017)
(1935, 124800, 124815)
(1935, 74872, 74897)
(1935, 69324, 69351)
(1935, 43516, 43559)
(1935, 41580, 41625)
(1935, 24924, 24999)
(1935, 23072, 23153)
(1935, 14448, 14577)
(1935, 13800, 13935)
(1935, 8600, 8815)
(1935, 8208, 8433)
(1935, 4644, 5031)
(1935, 4420, 4825)
(1935, 2580, 3225)
(1935, 2436, 3111)
(1936, 937023, 937025)
(1936, 468510, 468514)
(1936, 234252, 234260)
(1936, 117120, 117136)
(1936, 85173, 85195)
(1936, 58548, 58580)
(1936, 42570, 42614)
(1936, 29250, 29314)
(1936, 21252, 21340)
(1936, 14577, 14705)
(1936, 10560, 10736)
(1936, 7623, 7865)
(1936, 5148, 5500)
(1936, 3630, 4114)
(1936, 2310, 3014)
(1937, 1875984, 1875985)
(1937, 144300, 144313)
(1937, 12516, 12665)
(1937, 11016, 11185)
(1938, 938960, 938962)
(1938, 312984, 312990)
(1938, 104320, 104338)
(1938, 55216, 55250)
(1938, 49400, 49438)
(1938, 18360, 18462)
(1938, 16416, 16530)
(1938, 5984, 6290)
(1938, 5320, 5662)
(1938, 2960, 3538)
(1938, 2584, 3230)
(1938, 2240, 2962)
(1939, 1879860, 1879861)
(1939, 268548, 268555)
(1939, 38340, 38389)
(1939, 6648, 6925)
(1940, 940899, 940901)
(1940, 470448, 470452)
(1940, 235221, 235229)
(1940, 188175, 188185)
(1940, 94080, 94100)
(1940, 47025, 47065)
(1940, 37611, 37661)
(1940, 18768, 18868)
(1940, 9603, 9797)
(1940, 9309, 9509)
(1940, 4656, 5044)
(1940, 2037, 2813)
(1941, 1883740, 1883741)
(1941, 627912, 627915)
(1941, 209300, 209309)
(1941, 2588, 3235)
(1942, 942840, 942842)
(1943, 1887624, 1887625)
(1943, 65076, 65105)
(1943, 28140, 28207)
(1944, 944783, 944785)
(1944, 472390, 472394)
(1944, 314925, 314931)
(1944, 236192, 236200)
(1944, 157458, 157470)
(1944, 118090, 118106)
(1944, 104967, 104985)
(1944, 78720, 78744)
(1944, 59033, 59065)
(1944, 52470, 52506)
(1944, 39342, 39390)
(1944, 34965, 35019)
(1944, 26208, 26280)
(1944, 19635, 19731)
(1944, 17442, 17550)
(1944, 13050, 13194)
(1944, 11583, 11745)
(1944, 8640, 8856)
(1944, 6417, 6705)
(1944, 5670, 5994)
(1944, 4158, 4590)
(1944, 3645, 4131)
(1944, 2592, 3240)
(1945, 1891512, 1891513)
(1945, 378300, 378305)
(1945, 75648, 75673)
(1945, 4668, 5057)
(1946, 946728, 946730)
(1946, 135240, 135254)
(1946, 19272, 19370)
(1946, 6672, 6950)
(1947, 1895404, 1895405)
(1947, 631800, 631803)
(1947, 210596, 210605)
(1947, 172304, 172315)
(1947, 57420, 57453)
(1947, 32096, 32155)
(1947, 19096, 19195)
(1947, 15604, 15725)
(1947, 10620, 10797)
(1947, 5040, 5403)
(1947, 3304, 3835)
(1947, 2596, 3245)
(1948, 948675, 948677)
(1948, 474336, 474340)
(1948, 237165, 237173)
(1949, 1899300, 1899301)
(1950, 950624, 950626)
(1950, 316872, 316878)
(1950, 190120, 190130)
(1950, 105616, 105634)
(1950, 73112, 73138)
(1950, 63360, 63390)
(1950, 38000, 38050)
(1950, 24336, 24414)
(1950, 21080, 21170)
(1950, 14560, 14690)
(1950, 12600, 12750)
(1950, 8008, 8242)
(1950, 7480, 7730)
(1950, 5456, 5794)
(1950, 4680, 5070)
(1950, 4000, 4450)
(1950, 2600, 3250)
(1950, 2160, 2910)
(1951, 1903200, 1903201)
(1952, 952575, 952577)
(1952, 476286, 476290)
(1952, 238140, 238148)
(1952, 119064, 119080)
(1952, 59520, 59552)
(1952, 29736, 29800)
(1952, 15555, 15677)
(1952, 14820, 14948)
(1952, 7686, 7930)
(1952, 7314, 7570)
(1952, 3660, 4148)
(1952, 3465, 3977)
(1953, 1907104, 1907105)
(1953, 635700, 635703)
(1953, 272440, 272447)
(1953, 211896, 211905)
(1953, 90804, 90825)
(1953, 70620, 70647)
(1953, 61504, 61535)
(1953, 38896, 38945)
(1953, 30240, 30303)
(1953, 23504, 23585)
(1953, 20460, 20553)
(1953, 12900, 13047)
(1953, 9996, 10185)
(1953, 8680, 8897)
(1953, 6696, 6975)
(1953, 4104, 4545)
(1953, 3080, 3647)
(1953, 2604, 3255)
(1954, 954528, 954530)
(1955, 1911012, 1911013)
(1955, 382200, 382205)
(1955, 112404, 112421)
(1955, 83076, 83099)
(1955, 76428, 76453)
(1955, 22440, 22525)
(1955, 16560, 16675)
(1955, 6468, 6757)
(1955, 4692, 5083)
(1955, 4284, 4709)
(1955, 3348, 3877)
(1955, 3036, 3611)
(1956, 956483, 956485)
(1956, 478240, 478244)
(1956, 318825, 318831)
(1956, 239117, 239125)
(1956, 159408, 159420)
(1956, 106267, 106285)
(1956, 79695, 79719)
(1956, 53120, 53156)
(1956, 26533, 26605)
(1956, 5705, 6031)
(1956, 2608, 3260)
(1957, 1914924, 1914925)
(1957, 100776, 100795)
(1957, 18540, 18643)
(1957, 5124, 5485)
(1958, 958440, 958442)
(1958, 87120, 87142)
(1958, 10680, 10858)
(1958, 7800, 8042)
(1959, 1918840, 1918841)
(1959, 639612, 639615)
(1959, 213200, 213209)
(1959, 2612, 3265)
(1960, 960399, 960401)
(1960, 480198, 480202)
(1960, 240096, 240104)
(1960, 192075, 192085)
(1960, 137193, 137207)
(1960, 120042, 120058)
(1960, 96030, 96050)
(1960, 68586, 68614)
(1960, 60009, 60041)
(1960, 48000, 48040)
(1960, 38391, 38441)
(1960, 34272, 34328)
(1960, 27405, 27475)
(1960, 23970, 24050)
(1960, 19551, 19649)
(1960, 19158, 19258)
(1960, 17094, 17206)
(1960, 13650, 13790)
(1960, 11925, 12085)
(1960, 9702, 9898)
(1960, 9504, 9704)
(1960, 8463, 8687)
(1960, 6720, 7000)
(1960, 5313, 5663)
(1960, 4704, 5096)
(1960, 4602, 5002)
(1960, 3675, 4165)
(1960, 3150, 3710)
(1960, 2457, 3143)
(1960, 2394, 3094)
(1960, 2058, 2842)
(1960, 2001, 2801)
(1961, 1922760, 1922761)
(1961, 51948, 51985)
(1961, 36252, 36305)
(1962, 962360, 962362)
(1962, 320784, 320790)
(1962, 106920, 106938)
(1962, 35616, 35670)
(1962, 11800, 11962)
(1962, 8720, 8938)
(1962, 2616, 3270)
(1963, 1926684, 1926685)
(1963, 148200, 148213)
(1963, 12684, 12835)
(1963, 11316, 11485)
(1964, 964323, 964325)
(1964, 482160, 482164)
(1964, 241077, 241085)
(1965, 1930612, 1930613)
(1965, 643536, 643539)
(1965, 386120, 386125)
(1965, 214508, 214517)
(1965, 128700, 128715)
(1965, 77212, 77237)
(1965, 42880, 42925)
(1965, 25704, 25779)
(1965, 14672, 14803)
(1965, 8468, 8693)
(1965, 4716, 5109)
(1965, 2620, 3275)
(1966, 966288, 966290)
(1967, 1934544, 1934545)
(1967, 276360, 276367)
(1967, 39456, 39505)
(1967, 6744, 7025)
(1968, 968255, 968257)
(1968, 484126, 484130)
(1968, 322749, 322755)
(1968, 242060, 242068)
(1968, 161370, 161382)
(1968, 121024, 121040)
(1968, 107575, 107593)
(1968, 80676, 80700)
(1968, 60500, 60532)
(1968, 53774, 53810)
(1968, 40320, 40368)
(1968, 30226, 30290)
(1968, 26860, 26932)
(1968, 23575, 23657)
(1968, 20124, 20220)
(1968, 15065, 15193)
(1968, 13376, 13520)
(1968, 11726, 11890)
(1968, 9990, 10182)
(1968, 7749, 7995)
(1968, 6580, 6868)
(1968, 5740, 6068)
(1968, 4851, 5235)
(1968, 3690, 4182)
(1968, 3074, 3650)
(1968, 2624, 3280)
(1968, 2255, 2993)
(1969, 1938480, 1938481)
(1969, 176220, 176231)
(1969, 15960, 16081)
(1969, 10740, 10919)
(1970, 970224, 970226)
(1970, 194040, 194050)
(1970, 38784, 38834)
(1970, 4728, 5122)
(1971, 1942420, 1942421)
(1971, 647472, 647475)
(1971, 215820, 215829)
(1971, 71928, 71955)
(1971, 26572, 26645)
(1971, 23940, 24021)
(1971, 8760, 8979)
(1971, 7872, 8115)
(1971, 2628, 3285)
(1971, 2300, 3029)
(1972, 972195, 972197)
(1972, 486096, 486100)
(1972, 243045, 243053)
(1972, 57171, 57205)
(1972, 33495, 33553)
(1972, 28560, 28628)
(1972, 16704, 16820)
(1972, 14229, 14365)
(1972, 8265, 8497)
(1972, 3075, 3653)
(1973, 1946364, 1946365)
(1974, 974168, 974170)
(1974, 324720, 324726)
(1974, 139160, 139174)
(1974, 108232, 108250)
(1974, 46368, 46410)
(1974, 20680, 20774)
(1974, 19832, 19930)
(1974, 15400, 15526)
(1974, 6768, 7050)
(1974, 6480, 6774)
(1974, 2632, 3290)
(1975, 1950312, 1950313)
(1975, 390060, 390065)
(1975, 78000, 78025)
(1975, 24648, 24727)
(1975, 15540, 15665)
(1975, 4740, 5135)
(1975, 2808, 3433)
(1976, 976143, 976145)
(1976, 488070, 488074)
(1976, 244032, 244040)
(1976, 122010, 122026)
(1976, 75075, 75101)
(1976, 60993, 61025)
(1976, 51357, 51395)
(1976, 37518, 37570)
(1976, 25650, 25726)
(1976, 18720, 18824)
(1976, 12768, 12920)
(1976, 9282, 9490)
(1976, 6270, 6574)
(1976, 5607, 5945)
(1976, 4485, 4901)
(1976, 3705, 4199)
(1976, 2907, 3515)
(1976, 2550, 3226)
(1976, 2343, 3065)
(1977, 1954264, 1954265)
(1977, 651420, 651423)
(1977, 217136, 217145)
(1977, 2636, 3295)
(1978, 978120, 978122)
(1978, 42504, 42550)
(1978, 22704, 22790)
(1979, 1958220, 1958221)
(1980, 980099, 980101)
(1980, 490048, 490052)
(1980, 326697, 326703)
(1980, 245021, 245029)
(1980, 196015, 196025)
(1980, 163344, 163356)
(1980, 108891, 108909)
(1980, 98000, 98020)
(1980, 89089, 89111)
(1980, 81663, 81687)
(1980, 65325, 65355)
(1980, 54432, 54468)
(1980, 48985, 49025)
(1980, 44528, 44572)
(1980, 39179, 39229)
(1980, 36273, 36327)
(1980, 32640, 32700)
(1980, 29667, 29733)
(1980, 27189, 27261)
(1980, 22231, 22319)
(1980, 21735, 21825)
(1980, 19552, 19652)
(1980, 18096, 18204)
(1980, 17765, 17875)
(1980, 16275, 16395)
(1980, 14784, 14916)
(1980, 12993, 13143)
(1980, 12019, 12181)
(1980, 10800, 10980)
(1980, 9801, 9999)
(1980, 9701, 9901)
(1980, 8967, 9183)
(1980, 8800, 9020)
(1980, 7979, 8221)
(1980, 7293, 7557)
(1980, 7125, 7395)
(1980, 6384, 6684)
(1980, 5888, 6212)
(1980, 5775, 6105)
(1980, 5265, 5625)
(1980, 4752, 5148)
(1980, 4235, 4675)
(1980, 4131, 4581)
(1980, 3808, 4292)
(1980, 3360, 3900)
(1980, 3289, 3839)
(1980, 3003, 3597)
(1980, 2967, 3567)
(1980, 2701, 3349)
(1980, 2640, 3300)
(1980, 2337, 3063)
(1980, 2079, 2871)
(1980, 2015, 2825)
(1981, 1962180, 1962181)
(1981, 280308, 280315)
(1981, 40020, 40069)
(1981, 6792, 7075)
(1982, 982080, 982082)
(1983, 1966144, 1966145)
(1983, 655380, 655383)
(1983, 218456, 218465)
(1983, 2644, 3305)
(1984, 984063, 984065)
(1984, 492030, 492034)
(1984, 246012, 246020)
(1984, 123000, 123016)
(1984, 61488, 61520)
(1984, 31713, 31775)
(1984, 30720, 30784)
(1984, 15810, 15934)
(1984, 15312, 15440)
(1984, 7812, 8060)
(1984, 7560, 7816)
(1984, 3720, 4216)
(1984, 3588, 4100)
(1985, 1970112, 1970113)
(1985, 394020, 394025)
(1985, 78792, 78817)
(1985, 4764, 5161)
(1986, 986048, 986050)
(1986, 328680, 328686)
(1986, 109552, 109570)
(1986, 2648, 3310)
(1987, 1974084, 1974085)
(1988, 988035, 988037)
(1988, 494016, 494020)
(1988, 247005, 247013)
(1988, 141141, 141155)
(1988, 70560, 70588)
(1988, 35259, 35315)
(1988, 20115, 20213)
(1988, 13845, 13987)
(1988, 9984, 10180)
(1988, 6816, 7100)
(1988, 4845, 5237)
(1988, 3195, 3763)
(1989, 1978060, 1978061)
(1989, 659352, 659355)
(1989, 219780, 219789)
(1989, 152152, 152165)
(1989, 116348, 116365)
(1989, 73248, 73275)
(1989, 50700, 50739)
(1989, 38760, 38811)
(1989, 24380, 24461)
(1989, 16848, 16965)
(1989, 12852, 13005)
(1989, 11620, 11789)
(1989, 8840, 9061)
(1989, 6700, 6989)
(1989, 5460, 5811)
(1989, 4080, 4539)
(1989, 3648, 4155)
(1989, 2652, 3315)
(1990, 990024, 990026)
(1990, 198000, 198010)
(1990, 39576, 39626)
(1990, 4776, 5174)
(1991, 1982040, 1982041)
(1991, 180180, 180191)
(1991, 16320, 16441)
(1991, 10860, 11041)
(1992, 992015, 992017)
(1992, 496006, 496010)
(1992, 330669, 330675)
(1992, 248000, 248008)
(1992, 165330, 165342)
(1992, 123994, 124010)
(1992, 110215, 110233)
(1992, 82656, 82680)
(1992, 61985, 62017)
(1992, 55094, 55130)
(1992, 41310, 41358)
(1992, 27520, 27592)
(1992, 20619, 20715)
(1992, 13706, 13850)
(1992, 11869, 12035)
(1992, 6745, 7033)
(1992, 5810, 6142)
(1992, 3735, 4233)
(1992, 2656, 3320)
(1993, 1986024, 1986025)
(1994, 994008, 994010)
(1995, 1990012, 1990013)
(1995, 663336, 663339)
(1995, 398000, 398005)
(1995, 284284, 284291)
(1995, 221108, 221117)
(1995, 132660, 132675)
(1995, 104728, 104747)
(1995, 94752, 94773)
(1995, 79588, 79613)
(1995, 56840, 56875)
(1995, 44200, 44245)
(1995, 40588, 40637)
(1995, 34884, 34941)
(1995, 31556, 31619)
(1995, 26496, 26571)
(1995, 20900, 20995)
(1995, 18900, 19005)
(1995, 14896, 15029)
(1995, 13464, 13611)
(1995, 11552, 11723)
(1995, 11284, 11459)
(1995, 8732, 8957)
(1995, 8000, 8245)
(1995, 6840, 7125)
(1995, 6160, 6475)
(1995, 5332, 5693)
(1995, 4788, 5187)
(1995, 4292, 4733)
(1995, 3952, 4427)
(1995, 3528, 4053)
(1995, 2660, 3325)
(1995, 2340, 3075)
(1996, 996003, 996005)
(1996, 498000, 498004)
(1996, 248997, 249005)
(1997, 1994004, 1994005)
(1998, 998000, 998002)
(1998, 332664, 332670)
(1998, 110880, 110898)
(1998, 36936, 36990)
(1998, 26936, 27010)
(1998, 12240, 12402)
(1998, 8880, 9102)
(1998, 3864, 4350)
(1998, 2664, 3330)
(1999, 1998000, 1998001)
(2000, 999999, 1000001)
(2000, 499998, 500002)
(2000, 249996, 250004)
(2000, 199995, 200005)
(2000, 124992, 125008)
(2000, 99990, 100010)
(2000, 62484, 62516)
(2000, 49980, 50020)
(2000, 39975, 40025)
(2000, 31218, 31282)
(2000, 24960, 25040)
(2000, 19950, 20050)
(2000, 15561, 15689)
(2000, 12420, 12580)
(2000, 9900, 10100)
(2000, 7875, 8125)
(2000, 6090, 6410)
(2000, 4800, 5200)
(2000, 3750, 4250)
(2000, 2805, 3445)
(2000, 2100, 2900)
(2001, 2002000, 2002001)
(2001, 667332, 667335)
(2001, 222440, 222449)
(2001, 87032, 87055)
(2001, 69020, 69049)
(2001, 28980, 29049)
(2001, 22968, 23055)
(2001, 9568, 9775)
(2001, 7540, 7801)
(2001, 3520, 4049)
(2001, 2668, 3335)
(2002, 1002000, 1002002)
(2002, 143136, 143150)
(2002, 91080, 91102)
(2002, 77064, 77090)
(2002, 20400, 20498)
(2002, 12936, 13090)
(2002, 10920, 11102)
(2002, 8160, 8402)
(2002, 6864, 7150)
(2002, 5760, 6098)
(2003, 2006004, 2006005)
(2004, 1004003, 1004005)
(2004, 502000, 502004)
(2004, 334665, 334671)
(2004, 250997, 251005)
(2004, 167328, 167340)
(2004, 111547, 111565)
(2004, 83655, 83679)
(2004, 55760, 55796)
(2004, 27853, 27925)
(2004, 5845, 6179)
(2004, 2672, 3340)
(2005, 2010012, 2010013)
(2005, 402000, 402005)
(2005, 80388, 80413)
(2005, 4812, 5213)
(2006, 1006008, 1006010)
(2006, 59160, 59194)
(2006, 16992, 17110)
(2006, 3192, 3770)
(2007, 2014024, 2014025)
(2007, 671340, 671343)
(2007, 223776, 223785)
(2007, 74580, 74607)
(2007, 24824, 24905)
(2007, 8920, 9143)
(2007, 2676, 3345)
(2008, 1008015, 1008017)
(2008, 504006, 504010)
(2008, 252000, 252008)
(2008, 125994, 126010)
(2008, 62985, 63017)
(2008, 3765, 4267)
(2009, 2018040, 2018041)
(2009, 288288, 288295)
(2009, 49200, 49241)
(2009, 41160, 41209)
(2009, 6888, 7175)
(2009, 5712, 6055)
(2010, 1010024, 1010026)
(2010, 336672, 336678)
(2010, 202000, 202010)
(2010, 112216, 112234)
(2010, 67320, 67350)
(2010, 40376, 40426)
(2010, 22400, 22490)
(2010, 15008, 15142)
(2010, 13392, 13542)
(2010, 4824, 5226)
(2010, 4264, 4714)
(2010, 2680, 3350)
(2011, 2022060, 2022061)
(2012, 1012035, 1012037)
(2012, 506016, 506020)
(2012, 253005, 253013)
(2013, 2026084, 2026085)
(2013, 675360, 675363)
(2013, 225116, 225125)
(2013, 184184, 184195)
(2013, 61380, 61413)
(2013, 33184, 33245)
(2013, 20416, 20515)
(2013, 16684, 16805)
(2013, 10980, 11163)
(2013, 5400, 5763)
(2013, 3416, 3965)
(2013, 2684, 3355)
(2014, 1014048, 1014050)
(2014, 53352, 53390)
(2014, 19080, 19186)
(2014, 2448, 3170)
(2015, 2030112, 2030113)
(2015, 406020, 406025)
(2015, 156156, 156169)
(2015, 81192, 81217)
(2015, 65472, 65503)
(2015, 31200, 31265)
(2015, 13020, 13175)
(2015, 11928, 12097)
(2015, 6084, 6409)
(2015, 4836, 5239)
(2015, 2232, 3007)
(2016, 1016063, 1016065)
(2016, 508030, 508034)
(2016, 338685, 338691)
(2016, 254012, 254020)
(2016, 169338, 169350)
(2016, 145145, 145159)
(2016, 127000, 127016)
(2016, 112887, 112905)
(2016, 84660, 84684)
(2016, 72562, 72590)
(2016, 63488, 63520)
(2016, 56430, 56466)
(2016, 48363, 48405)
(2016, 42312, 42360)
(2016, 37605, 37659)
(2016, 36260, 36316)
(2016, 31720, 31784)
(2016, 28188, 28260)
(2016, 24150, 24234)
(2016, 21120, 21216)
(2016, 20687, 20785)
(2016, 18762, 18870)
(2016, 18088, 18200)
(2016, 16065, 16191)
(2016, 15812, 15940)
(2016, 14040, 14184)
(2016, 12463, 12625)
(2016, 12012, 12180)
(2016, 10488, 10680)
(2016, 10270, 10466)
(2016, 9300, 9516)
(2016, 8960, 9184)
(2016, 7938, 8190)
(2016, 7810, 8066)
(2016, 6912, 7200)
(2016, 6765, 7059)
(2016, 6110, 6434)
(2016, 5880, 6216)
(2016, 5187, 5565)
(2016, 5100, 5484)
(2016, 4988, 5380)
(2016, 4488, 4920)
(2016, 4312, 4760)
(2016, 3780, 4284)
(2016, 3713, 4225)
(2016, 3240, 3816)
(2016, 3162, 3750)
(2016, 2812, 3460)
(2016, 2688, 3360)
(2016, 2310, 3066)
(2016, 2262, 3030)
(2016, 2200, 2984)
(2017, 2034144, 2034145)
(2018, 1018080, 1018082)
(2019, 2038180, 2038181)
(2019, 679392, 679395)
(2019, 226460, 226469)
(2019, 2692, 3365)
(2020, 1020099, 1020101)
(2020, 510048, 510052)
(2020, 255021, 255029)
(2020, 204015, 204025)
(2020, 102000, 102020)
(2020, 50985, 51025)
(2020, 40779, 40829)
(2020, 20352, 20452)
(2020, 10101, 10301)
(2020, 9999, 10201)
(2020, 4848, 5252)
(2020, 2121, 2929)
(2021, 2042220, 2042221)
(2021, 47472, 47515)
(2021, 43428, 43475)
(2022, 1022120, 1022122)
(2022, 340704, 340710)
(2022, 113560, 113578)
(2022, 2696, 3370)
(2023, 2046264, 2046265)
(2023, 292320, 292327)
(2023, 120360, 120377)
(2023, 41736, 41785)
(2023, 17136, 17255)
(2023, 6936, 7225)
(2023, 2040, 2873)
(2024, 1024143, 1024145)
(2024, 512070, 512074)
(2024, 256032, 256040)
(2024, 128010, 128026)
(2024, 93093, 93115)
(2024, 63993, 64025)
(2024, 46530, 46574)
(2024, 44505, 44551)
(2024, 23232, 23320)
(2024, 22218, 22310)
(2024, 11550, 11726)
(2024, 11040, 11224)
(2024, 8343, 8585)
(2024, 5643, 5995)
(2024, 5382, 5750)
(2024, 3990, 4474)
(2024, 3795, 4301)
(2024, 2415, 3151)
(2025, 2050312, 2050313)
(2025, 683436, 683439)
(2025, 410060, 410065)
(2025, 227808, 227817)
(2025, 136680, 136695)
(2025, 82000, 82025)
(2025, 75924, 75951)
(2025, 45540, 45585)
(2025, 27300, 27375)
(2025, 25272, 25353)
(2025, 16340, 16465)
(2025, 15120, 15255)
(2025, 9000, 9225)
(2025, 8316, 8559)
(2025, 5280, 5655)
(2025, 4860, 5265)
(2025, 2968, 3593)
(2025, 2700, 3375)
(2025, 2448, 3177)
(2026, 1026168, 1026170)
(2027, 2054364, 2054365)
(2028, 1028195, 1028197)
(2028, 514096, 514100)
(2028, 342729, 342735)
(2028, 257045, 257053)
(2028, 171360, 171372)
(2028, 114235, 114253)
(2028, 85671, 85695)
(2028, 79079, 79105)
(2028, 57104, 57140)
(2028, 39520, 39572)
(2028, 28525, 28597)
(2028, 26325, 26403)
(2028, 19721, 19825)
(2028, 13104, 13260)
(2028, 8671, 8905)
(2028, 6435, 6747)
